q,atoms,attrs,lpbound,t_lp,pairs,t_p,lb,t_lb,truth,t_t,terr
jobrange.698,4,5,228685550.18341753,2.8870110511779785,105599731.9999999,1.0590355396270752,832504,0.7314648628234863,14336624.0,0.13747668266296387,
jobrange.699,4,5,655178.0563398426,0.5742862224578857,201242.00000000003,0.1977543830871582,31479,0.22051191329956055,31846.0,0.13565564155578613,
jobrange.700,4,5,205881214.0484904,9.361975908279419,10055819.508601101,1.9313230514526367,13497,1.1304316520690918,157441.0,0.07529735565185547,
jobrange.701,4,5,7483753.2020459045,2.966600179672241,2158956.000000001,0.7831451892852783,771717,0.7009751796722412,1365738.0,0.10281801223754883,
jobrange.702,4,5,4023067.758798004,1.3234148025512695,911707.9999999992,0.6480898857116699,264377,0.7897117137908936,308229.0,0.07499289512634277,
jobrange.703,4,5,2471693602.0784826,9.27037525177002,392706470.8579908,1.977602243423462,153267,1.1825456619262695,3393990.0,0.13482117652893066,
jobrange.704,4,5,188027.99999999945,8.031351804733276,936.0000000000001,1.3521480560302734,59,0.8480782508850098,936.0,0.050902366638183594,
jobrange.705,4,5,44611178.3502455,7.678336143493652,2834162.1572936904,1.2091748714447021,18206,0.7728304862976074,207341.0,0.0898904800415039,
jobrange.706,4,5,301251321.78163904,4.861669301986694,118522852.81878571,1.4009969234466553,261354,0.7784173488616943,2999168.0,0.08993816375732422,
jobrange.707,4,5,914742200.7336701,2.8217244148254395,422398927.9999996,1.1090993881225586,2606064,0.8847682476043701,136767736.0,0.34594106674194336,
jobrange.708,4,5,6376629.8351349775,1.2941043376922607,264.00000000000017,0.27744436264038086,20,0.17381525039672852,264.0,0.0835423469543457,
jobrange.709,4,5,2164692.771399796,8.265146255493164,25316.999999999993,1.2640442848205566,354,0.7965772151947021,3079.0,0.06756925582885742,
jobrange.710,4,5,4512060.81169305,1.1892266273498535,981419.9999999993,0.6109235286712646,47497,0.4698750972747803,101911.0,0.13846135139465332,
jobrange.711,4,5,1131915731.862115,4.626817941665649,613253196.0000006,1.473992109298706,846820,0.9758951663970947,12446970.0,0.14617514610290527,
jobrange.712,4,5,4727859.489096893,1.829268455505371,187880.0000000003,0.4397704601287842,41,0.25426578521728516,360.0,0.05064105987548828,
jobrange.713,4,5,420119.4970859762,8.088297605514526,19910.000000000033,1.6528518199920654,415,0.9314815998077393,19071.0,0.09332513809204102,
jobrange.714,4,5,228685550.18341753,2.786555528640747,105599731.9999999,1.1395914554595947,3759322,0.9842991828918457,79949812.0,0.24636483192443848,
jobrange.715,4,5,23668.752520869897,2.9455294609069824,29.999999999999986,0.6963086128234863,2,0.3914661407470703,2.0,0.06147360801696777,
jobrange.716,4,5,1035709549.6534059,7.689697504043579,13161960.000000034,1.2892429828643799,1190,0.8081586360931396,178293.0,0.08024001121520996,
jobrange.717,4,5,1264205533.3401127,2.220017194747925,854043509.9394073,0.6405339241027832,794971,0.8005356788635254,149167225.0,0.7553436756134033,
jobrange.718,4,5,300594627.21487343,1.9531018733978271,7711853.999999992,0.8802051544189453,749,0.4516410827636719,110458.0,0.04439401626586914,
jobrange.719,4,5,6072757882.271379,2.83376145362854,1897025473.134874,1.1493282318115234,93128,0.6356949806213379,65040150.0,0.21437954902648926,
jobrange.720,4,5,557951386.2057315,3.0853919982910156,2779920.0000000037,0.7335147857666016,254,0.41844749450683594,287549.0,0.05162310600280762,
jobrange.721,4,5,614688795.0818577,8.109117984771729,521611501.01912373,1.581136703491211,4422445,1.4216945171356201,95898331.0,0.4416542053222656,
jobrange.722,4,5,259341795.92354652,2.85083270072937,3222505.999999996,1.0496864318847656,752,0.5873410701751709,2736468.0,0.05901908874511719,
jobrange.723,4,5,344361593.71483886,1.2848992347717285,26290378.789376043,0.39770960807800293,8586,0.25464940071105957,1594304.0,0.10382318496704102,
jobrange.724,4,5,97648231.46741706,1.0719289779663086,23519967.844470143,0.4206275939941406,9185,0.25324010848999023,244390.0,0.06819367408752441,
jobrange.725,4,5,3340505806.2788315,3.689180612564087,2931766828.137732,1.385802984237671,3099063,0.9237649440765381,260199219.0,0.4654362201690674,
jobrange.726,4,5,2386520144.8859262,3.879373550415039,2027817954.022556,1.2340950965881348,2556106,0.9930603504180908,100420460.0,0.25989341735839844,
jobrange.727,4,5,661974861.7751328,2.7134640216827393,1048572.0000000008,1.048067569732666,703,0.5859150886535645,321584.0,0.04753899574279785,
jobrange.728,4,5,361032916.4226186,2.1747488975524902,110868681.32955413,0.6213724613189697,304625,0.7055134773254395,27572248.0,0.6004989147186279,
jobrange.729,4,5,303274062.70983356,2.505584478378296,131478759.58611684,0.8826115131378174,496446,1.1570441722869873,29382344.0,0.4750683307647705,
jobrange.730,4,5,351708767.09649366,1.9755630493164062,146642055.8445017,1.0554986000061035,86111,0.6015686988830566,3655676.0,0.12916922569274902,
jobrange.731,4,5,117594717.15845132,8.207586526870728,101052728.47433047,1.6740827560424805,6215143,1.2844102382659912,12251172.0,0.21664905548095703,
jobrange.732,4,5,1030503947.6525598,1.3134205341339111,279568467.7898916,0.47582244873046875,34686,0.3048365116119385,1825037.0,0.1317157745361328,
jobrange.733,4,5,114536679.62917806,0.9465205669403076,46802889.33436272,0.4627957344055176,14503,0.29579639434814453,206543.0,0.07122349739074707,
jobrange.734,4,5,5173964795.186781,2.9842419624328613,4363157819.051068,1.124347448348999,931855,0.7823421955108643,266290614.0,0.6830558776855469,
jobrange.735,4,5,2280393659.6085916,8.602893590927124,2280393659.6085916,2.0270166397094727,6613327,1.6481857299804688,50314364.0,0.41321301460266113,
jobrange.736,4,5,464597479.2094904,1.3755240440368652,322319531.2650813,0.4211435317993164,235314,0.4258291721343994,36300743.0,0.4455704689025879,
jobrange.737,4,5,1488479808.9259768,7.679687023162842,282708863.3936905,1.3763597011566162,22535,0.8567540645599365,3324174.0,0.210770845413208,
jobrange.738,4,5,351708767.09649366,1.9013705253601074,261621782.1891532,0.8841710090637207,307774,0.5579464435577393,5120188.0,0.12600493431091309,
jobrange.739,4,5,1403981922.650231,7.695489406585693,947454580.3792593,1.2947545051574707,334843,0.9680922031402588,44415412.0,0.8330678939819336,
jobrange.740,4,5,1240352404.8886986,3.7623300552368164,798360677.2453209,0.8852095603942871,924092,0.8115189075469971,158151344.0,1.0897595882415771,
jobrange.741,4,5,995971434.737427,3.884472370147705,527021455.0363734,1.2914836406707764,127385,0.6704390048980713,11984965.0,0.34818148612976074,
jobrange.742,4,5,779761714.7370197,9.405112743377686,188100.00000000015,2.0023114681243896,219,1.1668767929077148,156600.0,0.06042194366455078,
jobrange.743,4,5,278937664.38522226,1.7046818733215332,116931681.68776537,0.8069982528686523,789701,1.2042279243469238,13338286.0,0.27605748176574707,
jobrange.744,4,5,1211100237.950842,8.354862689971924,1073308974.4930398,1.6218438148498535,4115888,1.4862196445465088,276089384.0,1.3172521591186523,
jobrange.745,4,5,166240857.15522358,1.6773738861083984,88342074.58817048,0.7095131874084473,276412,0.49300050735473633,1387686.0,0.12377238273620605,
jobrange.746,4,5,12821365674.23616,9.485328912734985,12821365674.23616,2.0775015354156494,5279800,1.3740854263305664,1764459101.0,10.913020372390747,
jobrange.747,4,5,108602914.54087283,3.1277596950531006,89910736.12700145,0.8278858661651611,1014977,0.6441841125488281,6001320.0,0.17180347442626953,
jobrange.748,4,5,219392548.1638885,2.3900017738342285,152468998.16490948,0.9594707489013672,2085872,0.902925968170166,36097353.0,0.2923755645751953,
jobrange.749,4,5,5173964795.186781,2.885045051574707,1839787262.86216,1.068352460861206,50442,0.6054813861846924,40115324.0,0.18988037109375,
jobrange.750,4,5,3340505806.2788315,3.636960744857788,1181277599.2578197,1.3212721347808838,27770,0.7063615322113037,3793543.0,0.0914609432220459,
jobrange.751,4,5,103169087.72751144,1.5678353309631348,5985168.000000009,0.5407462120056152,611,0.31243324279785156,10069.0,0.10520148277282715,
jobrange.752,4,5,12821365674.23616,9.45887804031372,11872261524.494318,2.0643937587738037,2082522,1.3097255229949951,30307903.0,0.30744123458862305,
jobrange.753,4,5,1295159875.393202,7.66824746131897,232258896.01822722,1.2931387424468994,32777,0.8135261535644531,5253070.0,0.26334500312805176,
jobrange.754,4,5,572423276.7835374,7.821146011352539,103702149.90864013,1.387399435043335,53433,0.8687148094177246,3614879.0,0.1846778392791748,
jobrange.755,4,5,30340742.58050168,2.1676440238952637,64971.99999999997,0.8294658660888672,138,0.4604976177215576,1622.0,0.08878040313720703,
jobrange.756,4,5,89561977.48113522,7.814982652664185,117876.0000000002,1.3342227935791016,185,0.8398723602294922,2565.0,0.05693626403808594,
jobrange.757,4,5,105036822.91958997,8.307373285293579,40393149.52480948,1.3956701755523682,102819,1.2285239696502686,3049418.0,0.22184038162231445,
jobrange.758,4,5,124096804.38664192,2.37223219871521,73151508.45448941,1.0766515731811523,1178745,0.9444591999053955,20124835.0,0.17006611824035645,
jobrange.759,4,5,31323392.970237333,1.5130691528320312,24586538.148701128,0.9787583351135254,630803,1.344691276550293,4104159.0,0.21327781677246094,
jobrange.760,4,5,321696972.0073274,1.5001099109649658,24982394.816738605,0.5990235805511475,4778,0.3441128730773926,19487.0,0.06419920921325684,
jobrange.761,4,5,544950500.7215307,1.6679463386535645,232979734.6348798,0.5148868560791016,50537,0.39888882637023926,6245677.0,0.23464632034301758,
jobrange.762,4,5,402041040.60500705,1.8563807010650635,325977446.44936424,0.5387592315673828,728452,0.653285026550293,80427498.0,0.31865620613098145,
jobrange.763,4,5,5599784893.3039,5.345413684844971,5233776286.436809,1.4714992046356201,874808,0.8567309379577637,206790598.0,0.4469947814941406,
jobrange.764,4,5,87838379.28949514,7.6871178150177,62729.999999999956,1.2884466648101807,291,0.8080418109893799,60435.0,0.05546069145202637,
jobrange.765,4,5,432685038.42438686,1.4631483554840088,8168975.999999984,0.43822646141052246,903,0.27112436294555664,255019.0,0.10054445266723633,
jobrange.766,4,5,132236377.47391495,3.2896618843078613,30249020.087395556,0.8215343952178955,9199,0.4691481590270996,127216.0,0.07936239242553711,
jobrange.767,4,5,155643496.90826693,7.67973518371582,7464240.0,1.3143482208251953,1084,0.820777416229248,398104.0,0.09921097755432129,
jobrange.768,4,5,1845970411.7917132,3.7344272136688232,1388161581.8921092,1.537308692932129,2214729,1.6650629043579102,18307802.0,0.1804969310760498,
jobrange.769,4,5,5173964795.186781,2.8284964561462402,4363157819.05109,1.1691606044769287,3235236,0.930138111114502,1288885539.0,1.5998742580413818,
jobrange.770,4,5,49749007.743988805,3.0725033283233643,6202080.000000011,0.7033960819244385,1887,0.4061391353607178,48342.0,0.05111193656921387,
jobrange.771,5,6,30542014.02757605,2.0566487312316895,2957457.7710744226,1.020310640335083,1259,0.6588022708892822,123239.0,0.06067395210266113,
jobrange.772,5,6,34830127295.84872,2.6807243824005127,31304369860.557354,1.2892508506774902,2166804,0.9625353813171387,2257838866.0,3.477207899093628,
jobrange.773,5,6,838513571.1157181,1.0744950771331787,78988932.94724704,0.5384025573730469,18771,0.29851412773132324,5347685.0,0.0780951976776123,
jobrange.774,5,6,1031976.4800246074,1.065917730331421,11069.999999999993,0.6912574768066406,26,0.32956933975219727,182.0,0.06381869316101074,
jobrange.775,5,6,5096026950.588896,1.364445447921753,2508018328.0714965,0.9434654712677002,175351,0.5565118789672852,115444184.0,0.22561883926391602,
jobrange.776,5,6,2637388.924154044,1.550980806350708,340595.43029596104,1.0792386531829834,9411,2.1540045738220215,112377.0,0.04463624954223633,
jobrange.777,5,6,6735984.894248061,0.8063104152679443,76703.99999999999,0.3823425769805908,22,0.30031251907348633,324.0,0.054030418395996094,
jobrange.778,5,6,294155626.8563658,1.1963410377502441,136485693.92755,0.5770049095153809,106321,0.4643387794494629,12919414.0,0.14778900146484375,
jobrange.779,5,6,8707531823.962221,3.1959328651428223,7826092465.1393385,1.266406774520874,3672628,0.9397573471069336,2309171222.0,2.1472489833831787,
jobrange.780,5,6,1756815960.565075,1.4101612567901611,1337185364.2157648,0.6264963150024414,550395,0.5997986793518066,130243466.0,0.24479985237121582,
jobrange.781,5,6,17328087.691300046,2.200934410095215,2232564.989704541,0.9831812381744385,4925,0.5943076610565186,71186.0,0.0758669376373291,
jobrange.782,5,6,827505.8692861283,0.7255382537841797,122942.06631199837,0.36678409576416016,318,0.280733585357666,394.0,0.07009291648864746,
jobrange.783,5,6,232653.4375971571,1.4394824504852295,22139.999999999985,0.8844919204711914,68,0.57454514503479,1034.0,0.09871530532836914,
jobrange.784,5,6,1327660.0756851018,0.471513032913208,134859.51096842857,0.21184659004211426,309,0.15517067909240723,8665.0,0.04562640190124512,
jobrange.785,5,6,456587.66887948354,2.1650583744049072,30920.00000000008,0.9510588645935059,792,0.5030426979064941,30120.0,0.07176017761230469,
jobrange.786,5,6,3270446.497621621,1.1200804710388184,884425.7987448047,0.7538275718688965,37665,1.781186819076538,286940.0,0.13555598258972168,
jobrange.787,5,6,897225893.4525107,1.0807130336761475,605683373.977981,0.6862504482269287,860721,0.8456277847290039,291045238.0,0.4037938117980957,
jobrange.788,5,6,30802982.504317973,0.7319896221160889,3180583.8743522624,0.3331124782562256,2377,0.3725128173828125,93335.0,0.04909968376159668,
jobrange.789,5,6,1756815960.565075,0.9662778377532959,290319721.28019834,0.5995039939880371,18519,0.31612181663513184,1379145.0,0.06913161277770996,
jobrange.790,5,6,8707531823.962221,2.4561455249786377,7826092465.1393385,1.2552549839019775,2477659,0.90244460105896,914725971.0,1.1594834327697754,
jobrange.791,5,6,852806476.4229982,1.3118562698364258,677582811.3277931,0.6726717948913574,787768,0.6443443298339844,161437196.0,0.29612278938293457,
jobrange.792,5,6,146572698.21332833,3.0241856575012207,52434545.77704503,1.1035821437835693,61261,0.683427095413208,4599481.0,0.05916905403137207,
jobrange.793,5,6,169451513.71163815,3.0913405418395996,47103472.13804099,1.1634886264801025,43516,0.8816978931427002,3060489.0,0.09990096092224121,
jobrange.794,5,6,340418.73444693733,0.81209397315979,14039.999999999996,0.38431501388549805,108,0.38186144828796387,1398.0,0.06927084922790527,
jobrange.795,5,6,14174156.046587968,1.3190934658050537,1218208.071205728,0.8060595989227295,765,0.46272969245910645,37995.0,0.06916213035583496,
jobrange.796,5,6,107390031.15474746,0.9214589595794678,83351123.70077994,0.5802478790283203,824952,0.7858490943908691,37943368.0,0.16523313522338867,
jobrange.797,5,6,8187004.567766902,2.5997915267944336,1115584.9517695946,1.347348928451538,6672,1.5591354370117188,137992.0,0.08903264999389648,
jobrange.798,5,6,1756815960.565075,0.976428747177124,251686254.67105687,0.4724843502044678,58708,0.34446144104003906,5826461.0,0.09047102928161621,
jobrange.799,5,6,471767.4900050913,0.7444157600402832,990.0000000000001,0.35749340057373047,53,0.20131802558898926,720.0,0.06865906715393066,
jobrange.800,5,6,372470.5496834126,0.6007540225982666,4120.000000000009,0.2745363712310791,112,0.19992280006408691,2070.0,0.08067464828491211,
jobrange.801,5,6,3354054284.4628725,1.2446506023406982,2565659419.2704926,0.6202857494354248,704482,0.5788366794586182,525471706.0,0.6367168426513672,
jobrange.802,5,6,43149312.93123738,2.6910479068756104,9635427.668737836,1.3293302059173584,132294,1.7559449672698975,1778132.0,0.1041266918182373,
jobrange.803,5,6,4016397662.6692224,2.704958438873291,3453908307.0086126,1.4585621356964111,3952964,1.449404001235962,197396581.0,0.44702959060668945,
jobrange.804,5,6,7729582.299574149,1.0826358795166016,556883.2556650887,0.6309306621551514,753,0.9459733963012695,16688.0,0.0589909553527832,
jobrange.805,5,6,135885600.00000045,2.788309335708618,4426569.000000014,1.1589946746826172,857,0.6044929027557373,4426569.0,0.08977246284484863,
jobrange.806,5,6,40880627999.85578,2.8535706996917725,35671565728.694336,1.4074809551239014,4682086,1.0993456840515137,9759132625.0,7.658446311950684,
jobrange.807,5,6,727060051.6469965,0.9649748802185059,578340337.1391083,0.5887036323547363,1279670,0.7881660461425781,284676484.0,0.31885790824890137,
jobrange.808,5,6,21442581.68089038,2.7330827713012695,4322533.189297425,1.3704164028167725,68612,1.9324469566345215,1330107.0,0.11689949035644531,
jobrange.809,5,6,11937409.19907023,2.7490577697753906,815845.2551689155,1.060849666595459,832,0.5899546146392822,17377.0,0.08254432678222656,
jobrange.810,5,6,44279.99999999997,1.3826706409454346,647.9999999999998,0.8794305324554443,31,0.47016239166259766,648.0,0.05096936225891113,
jobrange.811,5,6,474890655.9819691,1.0851328372955322,2818800.0000000014,0.4319438934326172,674,0.25167155265808105,94785.0,0.06431388854980469,
jobrange.812,5,6,986229364.7796826,2.5811688899993896,1639440.0000000012,1.1779451370239258,321,0.6190636157989502,1024029.0,0.09470176696777344,
jobrange.813,5,6,37465325.45024558,2.7594637870788574,9395461.816571083,1.3384206295013428,116039,1.5808663368225098,2055381.0,0.11400604248046875,
jobrange.814,5,6,2744094977.5502543,2.4902851581573486,85001400.00000013,1.1586120128631592,1387,0.6034970283508301,3533626.0,0.10227060317993164,
jobrange.815,5,6,2342727.2036546594,1.1278820037841797,847641.7088546606,0.8103771209716797,39184,1.999403476715088,360576.0,0.10638976097106934,
jobrange.816,5,6,64324986.30748344,3.0723321437835693,30862014.4611701,1.3266305923461914,437941,1.4717907905578613,9035486.0,0.13570427894592285,
jobrange.817,5,6,2871031.1210746407,1.3613109588623047,177985.21601362788,0.8637900352478027,227,0.5682468414306641,7629.0,0.04897451400756836,
jobrange.818,5,6,471754765.3600074,1.0484676361083984,96736223.25109358,0.6689205169677734,91085,0.3746376037597656,9838909.0,0.11261105537414551,
jobrange.819,5,6,1906581.3027705003,0.5961997509002686,114247.2325617217,0.302584171295166,596,0.19265174865722656,6305.0,0.08499741554260254,
jobrange.820,5,6,40827497.330443606,2.3151097297668457,4533135.067251449,1.1449344158172607,6125,0.8040781021118164,447011.0,0.06885313987731934,
jobrange.821,5,6,1548711803.9308596,2.060180425643921,1370992155.9937198,1.4705581665039062,3989357,2.1484375,635070142.0,0.6050753593444824,
jobrange.822,5,6,1657424.2076375925,0.5328414440155029,21150.000000000007,0.24341320991516113,103,0.14917993545532227,2560.0,0.046277761459350586,
jobrange.823,5,6,777968451.4403404,1.105459213256836,198203049.4707042,0.5502305030822754,47141,0.39179015159606934,14226867.0,0.15616083145141602,
jobrange.824,5,6,852806476.4229982,1.6939561367034912,677582811.3277965,0.8948397636413574,1329181,1.1970946788787842,200049858.0,0.35350966453552246,
jobrange.825,5,6,56196.64768330134,0.6085150241851807,6327.999999999999,0.44748759269714355,209,0.6815836429595947,1385.0,0.08153009414672852,
jobrange.826,5,6,579454277.1944,3.0286879539489746,28197179.999999985,1.1942625045776367,319,0.657210111618042,59840.0,0.12800025939941406,
jobrange.827,5,6,97097583.78283197,1.8110764026641846,19914622.423099812,0.8993511199951172,571,0.570397138595581,3465.0,0.07587552070617676,
jobrange.828,5,6,1016043496.636547,9.677655458450317,2095019.9999999914,2.0088181495666504,791,1.1516525745391846,1876271.0,0.13618946075439453,
jobrange.829,5,6,152491551275.4918,3.624159574508667,130841161328.71472,1.3137133121490479,2929425,2.448629140853882,13610752362.0,108.28704786300659,
jobrange.830,5,6,167206065686.4645,2.003152370452881,89111907446.15411,1.0284693241119385,79386,0.5594232082366943,2715175754.0,26.97311806678772,
jobrange.831,5,6,400343498440.5641,8.057534456253052,399486500418.61816,1.6008517742156982,257433,1.0170338153839111,876076639.0,12.111822128295898,
jobrange.832,5,6,147975290722.46133,1.7088558673858643,42754489850.74241,0.5939521789550781,30251,0.3899660110473633,89763255.0,2.4839072227478027,
jobrange.833,5,6,1231295085771.8496,3.3854267597198486,1224087741592.9958,1.3919174671173096,2825544,0.9895205497741699,136425795775.0,119.2282018661499,
jobrange.834,5,6,843426717118.8379,4.569356679916382,843426717118.8379,1.853834867477417,7213867,1.9744973182678223,82275371696.0,74.9722671508789,
jobrange.835,5,6,377497277931.1809,3.6136269569396973,227910087959.09412,0.9663302898406982,106658,0.5711178779602051,1921012736.0,32.44451117515564,
jobrange.836,5,6,2161992903.411499,3.1240320205688477,305412947.630531,1.3573074340820312,7162,1.2196497917175293,8078237.0,0.10489058494567871,
jobrange.837,5,6,1165918764614.04,5.590225696563721,69060401280.0,1.7833917140960693,2620,0.9181785583496094,67572849.0,0.36281323432922363,
jobrange.838,5,6,99335389309.34901,2.740892171859741,72699236773.868,1.0041136741638184,1061711,1.1068205833435059,2408114953.0,27.310471773147583,
jobrange.839,5,6,2901657313233.5186,9.534762144088745,2901657313233.533,2.3152947425842285,2427503,1.472320556640625,,120.21526527404785,timeout
jobrange.840,5,6,644287090474.652,3.7611141204833984,644287090474.6552,1.5576629638671875,6353815,1.3204553127288818,56092354803.0,50.63902544975281,
jobrange.841,5,6,18798899590.32117,9.181873321533203,5181956797.946107,2.0416300296783447,59255,1.2356510162353516,25064699.0,1.0127346515655518,
jobrange.842,5,6,198050712263.3528,1.769235610961914,166154021514.61896,0.7547919750213623,1269406,0.7770156860351562,18911296444.0,94.70867466926575,
jobrange.843,5,6,564371870.0724982,3.325566530227661,1399464.0000000019,1.453632116317749,496,1.6544389724731445,33417.0,0.16796112060546875,
jobrange.844,5,6,760961294.0681477,3.851508378982544,138856552.98859295,1.3364949226379395,680,0.757474422454834,321778.0,0.09805798530578613,
jobrange.845,5,6,25704580.6889164,7.847568511962891,5789222.170228737,1.4139554500579834,2316,1.0935924053192139,8829.0,0.11730670928955078,
jobrange.846,5,6,154216051166.24686,2.3066205978393555,8235288864.0000105,1.1161432266235352,1953,0.5592026710510254,6417433.0,0.36879682540893555,
jobrange.847,5,6,1386586599116.3306,3.4410994052886963,1369724636611.696,1.4467976093292236,2103559,0.9269969463348389,103595713312.0,119.53353452682495,
jobrange.848,5,6,509304441.0051291,1.705892562866211,99121680.00000003,0.5297183990478516,4897,0.6081085205078125,1180157.0,0.12314653396606445,
jobrange.849,5,6,3790466846.77616,2.8915164470672607,574732930.5849845,1.1862518787384033,1404,0.661837100982666,3345107.0,0.08076786994934082,
jobrange.850,5,6,1456826484.6014905,3.5990471839904785,153500399.99999982,1.3371474742889404,296,0.7034928798675537,233856.0,0.08343720436096191,
jobrange.851,5,6,1148727086008.806,3.264629364013672,948296103733.078,1.5856258869171143,6022696,1.3484508991241455,25241893903.0,25.697155475616455,
jobrange.852,5,6,606203409306.9639,3.3798019886016846,1947468839.9999995,1.3834304809570312,723,0.733666181564331,207838844.0,0.9768660068511963,
jobrange.853,5,6,3221048145.8745403,9.738349676132202,433192138.0000002,2.2135143280029297,1671,1.5453176498413086,3124113.0,0.22311973571777344,
jobrange.854,5,6,1382650116903.9683,4.829775094985962,1269031531982.8318,1.6997225284576416,216699,0.9136347770690918,3497892097.0,9.430246114730835,
jobrange.855,5,6,19596675552.086758,8.19541883468628,11429770598.321793,1.5609245300292969,47673,1.1018788814544678,12684148.0,0.4445376396179199,
jobrange.856,5,6,67917455.67228967,1.1830215454101562,3201660.000000004,0.44330716133117676,393,0.5082285404205322,287388.0,0.10065913200378418,
jobrange.857,5,6,29956844.00030542,0.542618989944458,5189299.8919382775,0.2814197540283203,2063,0.33637022972106934,31745.0,0.09604120254516602,
jobrange.858,5,6,696979473.3547027,1.9561660289764404,42286464.00000001,0.6861112117767334,211,0.40437889099121094,24318.0,0.0803995132446289,
jobrange.859,5,6,90606902576.32204,1.6645584106445312,14808419.999999931,0.6865589618682861,400,0.3868110179901123,4527601.0,0.39278507232666016,
jobrange.860,5,6,2901657313233.5186,9.664286375045776,2574132839756.149,2.2420101165771484,393831,1.274993896484375,,120.08442282676697,timeout
jobrange.861,5,6,694735507224.3115,3.1921262741088867,690216119868.4845,1.4679768085479736,3197166,1.799128532409668,51260762963.0,57.82562065124512,
jobrange.862,5,6,4725092145.55833,3.0922436714172363,2260419711.3307285,1.212190866470337,133595,1.0421721935272217,119992343.0,0.40790796279907227,
jobrange.863,5,6,1386586599116.3306,3.462623357772827,1369724636611.696,1.4827566146850586,2611891,1.0278220176696777,61619359930.0,81.5311131477356,
jobrange.864,5,6,347556627578.4671,8.258381843566895,324081716638.2149,1.5925581455230713,1896830,1.1985092163085938,,120.15542316436768,timeout
jobrange.865,5,6,3329792592.679744,1.1675841808319092,888490620.0000012,0.5018582344055176,3193,0.35148048400878906,1838552.0,0.1971282958984375,
jobrange.866,5,6,525423.7249414639,1.3700230121612549,7740.000000000005,0.9011545181274414,125,0.8171844482421875,2154.0,0.13061738014221191,
jobrange.867,5,6,365709754.4030119,2.8232786655426025,830059.9999999991,1.1802573204040527,390,0.7958126068115234,65196.0,0.08156800270080566,
jobrange.868,5,6,4561154740.959962,2.677804946899414,5442527.999999981,1.3693861961364746,628,0.6045691967010498,3094560.0,0.15267252922058105,
jobrange.869,5,6,530937563.63561493,7.928769588470459,135118343.4036483,1.5883653163909912,45160,1.4247760772705078,12493413.0,0.43872976303100586,
jobrange.870,5,6,16732152245.919085,3.6490588188171387,9281842659.557016,1.0266141891479492,43992,0.9293055534362793,47441026.0,1.3674006462097168,
jobrange.871,5,6,1311547421.67739,2.9154052734375,5201999.999999991,1.2098300457000732,834,0.684640645980835,486752.0,0.050192832946777344,
jobrange.872,5,6,1516540821.9914656,7.733108997344971,582839283.4147218,1.4202992916107178,48222,1.313805341720581,27952495.0,0.7650213241577148,
jobrange.873,5,6,175440877.48876712,0.8749151229858398,71227607.36704475,0.36109471321105957,3674,0.288057804107666,51633.0,0.061496734619140625,
jobrange.874,5,6,877674025.0389276,7.692912817001343,72054720.00000009,1.296553611755371,1147,0.8078639507293701,4433916.0,0.19614505767822266,
jobrange.875,5,6,84294454.43834102,1.175403356552124,145728.00000000017,0.4268050193786621,209,0.40223050117492676,128700.0,0.09135651588439941,
jobrange.876,5,6,438105240.00000054,9.82332706451416,1388475.0000000019,2.094475746154785,487,1.1683824062347412,1388475.0,0.17448163032531738,
jobrange.877,5,6,181596451.53223988,8.384496927261353,1237467.0000000007,1.851778268814087,253,1.0146307945251465,202920.0,0.07815289497375488,
jobrange.878,5,6,60155144.22598185,7.871710538864136,8116542.000000011,1.395864725112915,1013,1.1025028228759766,90812.0,0.09341788291931152,
jobrange.879,5,6,21415019.762874287,3.0391831398010254,2900018.502643349,0.9115610122680664,64,0.4848453998565674,216.0,0.07493710517883301,
jobrange.880,5,6,823963187.1068459,8.224018335342407,56796999.34127521,1.8613159656524658,237,1.023632526397705,11222.0,0.08050990104675293,
jobrange.881,5,6,108718224527.37494,4.4101691246032715,97467690925.61205,1.4994442462921143,3489026,1.0739619731903076,5795150058.0,6.027225971221924,
jobrange.882,5,6,1588128.0000000005,2.7519524097442627,16072.000000000013,1.0008363723754883,277,0.5460729598999023,16072.0,0.06666421890258789,
jobrange.883,5,6,4016908409.0771427,1.5101385116577148,1722819149.6111882,0.4855308532714844,92630,0.35032200813293457,95696293.0,1.2184162139892578,
jobrange.884,5,6,48291737.65244671,4.2841637134552,7936764.587451889,1.8218233585357666,28686,2.6782383918762207,444538.0,0.06921839714050293,
jobrange.885,5,6,12035223.017013665,7.498686790466309,737407.9999999991,1.286531686782837,141,0.8247253894805908,2805.0,0.08449769020080566,
jobrange.886,5,6,53439752.318505846,7.959396600723267,8884905.436850505,1.237947702407837,2450,0.8010153770446777,45048.0,0.10961437225341797,
jobrange.887,5,6,181930359.12512797,2.794435977935791,62474273.02398272,1.0322768688201904,45797,0.623011589050293,1343388.0,0.11072659492492676,
jobrange.888,5,6,37388616295.37454,4.947572946548462,34387497238.55967,1.643860101699829,1035896,0.9515526294708252,798833041.0,1.335730791091919,
jobrange.889,5,6,34545502753.92451,3.5620334148406982,29120298726.798866,1.535597801208496,5204451,1.7390906810760498,6734484933.0,7.477235794067383,
jobrange.890,5,6,5200385.451030906,3.094205617904663,16992.00000000001,0.6819710731506348,60,0.4064512252807617,2604.0,0.05616950988769531,
